@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE,TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP,WIND_SPEED,WIND_DIRECTION,ATMO_PRESSURE,HUMIDITY,RAIN_FALL,SUN_SHINE
ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,26-07-2013,19:30,26-07-2013,20.7,0.1,2.0,966.9,83.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,26-07-2013,20:30,26-07-2013,20.2,0.3,2.0,967.8,87.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,26-07-2013,21:30,26-07-2013,20.0,1.1,359.2,968.5,92.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,26-07-2013,22:30,26-07-2013,19.9,0.8,359.2,969.0,95.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,26-07-2013,23:30,26-07-2013,19.6,0.0,359.2,969.3,91.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,26-07-2013,0:30,27-07-2013,19.6,0.3,9.8,969.1,99.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,26-07-2013,1:30,27-07-2013,19.3,0.1,359.2,969.0,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,26-07-2013,2:30,27-07-2013,19.0,0.0,359.2,969.2,9958.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,26-07-2013,3:30,27-07-2013,18.9,0.0,359.2,969.2,9958.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,26-07-2013,4:30,27-07-2013,18.7,0.0,359.2,969.3,9958.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,27-07-2013,5:30,27-07-2013,18.4,0.0,359.2,969.8,9958.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,27-07-2013,6:30,27-07-2013,18.3,0.0,359.2,969.9,9958.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,27-07-2013,7:30,27-07-2013,19.2,0.0,359.2,969.9,9958.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,27-07-2013,8:30,27-07-2013,20.3,0.6,1.0,969.4,98.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,27-07-2013,9:30,27-07-2013,22.2,0.5,359.2,969.2,85.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,27-07-2013,10:30,27-07-2013,24.0,1.3,359.2,968.8,76.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,27-07-2013,11:30,27-07-2013,25.5,2.1,359.2,968.6,67.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,27-07-2013,12:30,27-07-2013,27.7,0.6,359.2,968.2,56.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,27-07-2013,13:30,27-07-2013,26.3,0.6,359.2,968.0,64.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,27-07-2013,14:30,27-07-2013,26.1,0.3,0.0,968.0,61.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,27-07-2013,15:30,27-07-2013,26.3,0.3,1.0,968.0,64.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,27-07-2013,16:30,27-07-2013,26.1,0.4,2.0,967.9,67.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,27-07-2013,17:30,27-07-2013,25.7,0.2,6.8,968.0,71.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,27-07-2013,18:30,27-07-2013,22.6,0.4,359.2,968.6,82.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,27-07-2013,19:30,27-07-2013,21.7,0.1,359.2,969.2,86.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,27-07-2013,20:30,27-07-2013,20.9,0.1,359.2,970.3,88.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,27-07-2013,21:30,27-07-2013,20.8,0.1,2.0,970.6,92.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,27-07-2013,22:30,27-07-2013,20.6,0.0,359.2,971.0,89.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,27-07-2013,23:30,27-07-2013,20.3,0.2,1.0,970.8,94.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,27-07-2013,0:30,28-07-2013,20.1,0.2,0.0,970.6,97.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,27-07-2013,1:30,28-07-2013,20.1,0.0,359.2,970.5,97.0,916.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,27-07-2013,2:30,28-07-2013,20.2,0.0,359.2,970.4,99.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,27-07-2013,3:30,28-07-2013,20.0,0.0,359.2,970.3,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,27-07-2013,4:30,28-07-2013,19.8,0.2,359.2,970.3,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,28-07-2013,5:30,28-07-2013,19.1,0.0,359.2,970.1,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,28-07-2013,6:30,28-07-2013,18.6,0.0,359.2,969.7,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,28-07-2013,7:30,28-07-2013,18.2,0.2,359.2,969.2,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,28-07-2013,8:30,28-07-2013,20.8,1.0,359.2,968.8,97.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,28-07-2013,9:30,28-07-2013,24.7,0.6,0.0,968.6,75.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,28-07-2013,10:30,28-07-2013,26.8,1.4,359.2,968.3,67.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,28-07-2013,11:30,28-07-2013,28.4,0.5,0.0,968.5,64.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,28-07-2013,12:30,28-07-2013,26.2,0.6,1.0,969.1,67.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,28-07-2013,13:30,28-07-2013,26.0,0.4,359.2,969.3,70.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,28-07-2013,14:30,28-07-2013,27.2,0.2,359.2,968.9,70.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,28-07-2013,15:30,28-07-2013,27.5,0.4,1.0,968.6,72.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,28-07-2013,16:30,28-07-2013,30.3,0.2,0.0,968.9,76.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,28-07-2013,17:30,28-07-2013,26.7,0.0,359.2,968.7,78.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,28-07-2013,18:30,28-07-2013,35.2,0.8,359.2,968.7,93.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,28-07-2013,19:30,28-07-2013,23.0,0.3,0.0,969.4,82.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,28-07-2013,20:30,28-07-2013,22.0,0.2,359.2,969.7,89.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,28-07-2013,21:30,28-07-2013,21.6,0.1,359.2,970.5,98.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,28-07-2013,22:30,28-07-2013,21.6,0.0,359.2,971.0,93.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,28-07-2013,23:30,28-07-2013,21.5,0.1,7.8,971.2,96.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,28-07-2013,0:30,29-07-2013,21.4,0.0,359.2,971.0,99.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,28-07-2013,1:30,29-07-2013,20.6,0.2,359.2,970.4,96.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,28-07-2013,2:30,29-07-2013,20.2,0.0,359.2,970.2,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,28-07-2013,3:30,29-07-2013,20.3,0.4,359.2,969.7,94.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,28-07-2013,4:30,29-07-2013,20.3,0.1,359.2,969.6,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,29-07-2013,5:30,29-07-2013,19.8,0.0,359.2,969.8,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,29-07-2013,6:30,29-07-2013,19.6,0.0,359.2,970.3,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,29-07-2013,7:30,29-07-2013,20.1,0.5,359.2,971.0,98.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,29-07-2013,8:30,29-07-2013,23.3,1.5,359.2,970.0,77.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,29-07-2013,9:30,29-07-2013,26.6,1.1,1.0,968.9,69.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,29-07-2013,10:30,29-07-2013,28.5,0.6,0.0,968.5,66.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,29-07-2013,11:30,29-07-2013,29.8,0.8,359.2,968.4,61.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,29-07-2013,12:30,29-07-2013,30.3,0.7,359.2,968.0,60.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,29-07-2013,13:30,29-07-2013,30.9,1.2,359.2,967.6,61.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,29-07-2013,14:30,29-07-2013,30.4,1.2,359.2,967.5,57.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,29-07-2013,15:30,29-07-2013,29.2,0.9,359.2,967.3,57.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,29-07-2013,16:30,29-07-2013,29.2,0.9,359.2,967.0,57.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,29-07-2013,17:30,29-07-2013,26.1,1.1,359.2,967.5,66.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,29-07-2013,18:30,29-07-2013,24.8,0.4,359.2,967.9,77.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,29-07-2013,19:30,29-07-2013,23.5,1.4,359.2,968.8,81.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,29-07-2013,20:30,29-07-2013,23.2,0.0,359.2,969.4,83.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,29-07-2013,21:30,29-07-2013,22.7,1.6,359.2,970.1,86.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,29-07-2013,22:30,29-07-2013,22.5,0.0,359.2,970.4,88.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,29-07-2013,23:30,29-07-2013,22.2,0.4,359.2,970.3,91.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,29-07-2013,0:30,30-07-2013,22.0,0.4,359.2,970.0,89.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,29-07-2013,1:30,30-07-2013,21.8,0.0,359.2,969.6,97.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,29-07-2013,2:30,30-07-2013,21.6,0.0,359.2,969.5,97.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,29-07-2013,3:30,30-07-2013,21.6,0.0,359.2,969.3,98.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,29-07-2013,4:30,30-07-2013,21.6,0.0,359.2,969.2,99.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,30-07-2013,5:30,30-07-2013,21.6,0.0,359.2,969.2,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,30-07-2013,6:30,30-07-2013,21.7,0.0,359.2,969.3,9958.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,30-07-2013,7:30,30-07-2013,22.1,0.0,359.2,969.4,90.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,30-07-2013,8:30,30-07-2013,23.4,0.7,0.0,969.4,83.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,30-07-2013,9:30,30-07-2013,26.7,1.1,359.2,969.2,75.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,30-07-2013,10:30,30-07-2013,28.2,0.8,2.0,969.0,67.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,30-07-2013,11:30,30-07-2013,28.3,0.7,1.0,969.3,65.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,30-07-2013,12:30,30-07-2013,28.0,0.8,3.9,969.2,66.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,30-07-2013,13:30,30-07-2013,29.1,0.6,359.2,968.2,60.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,30-07-2013,14:30,30-07-2013,29.3,0.5,1.0,967.3,60.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,30-07-2013,15:30,30-07-2013,28.3,0.3,0.0,966.5,64.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,30-07-2013,16:30,30-07-2013,28.8,1.1,359.2,966.2,64.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,30-07-2013,17:30,30-07-2013,25.4,1.0,2.0,965.9,75.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,30-07-2013,18:30,30-07-2013,24.7,0.7,359.2,966.2,79.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,30-07-2013,19:30,30-07-2013,23.6,0.7,6.8,966.9,82.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,30-07-2013,20:30,30-07-2013,23.3,0.6,2.9,967.4,84.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,30-07-2013,21:30,30-07-2013,22.9,0.7,359.2,968.1,84.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,30-07-2013,22:30,30-07-2013,22.6,0.6,359.2,968.5,89.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,30-07-2013,23:30,30-07-2013,22.5,0.8,359.2,968.3,91.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,30-07-2013,0:30,31-07-2013,21.6,0.5,359.2,968.2,88.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,30-07-2013,1:30,31-07-2013,22.0,0.2,5.9,967.3,92.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,30-07-2013,2:30,31-07-2013,21.6,0.4,6.8,967.2,93.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,30-07-2013,3:30,31-07-2013,21.5,0.0,359.2,967.2,91.0,917.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,30-07-2013,4:30,31-07-2013,20.6,1.3,359.2,967.8,9958.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,31-07-2013,5:30,31-07-2013,20.0,0.0,359.2,968.4,9958.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,31-07-2013,6:30,31-07-2013,19.4,0.0,359.2,968.9,9958.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,31-07-2013,7:30,31-07-2013,19.7,0.0,359.2,968.5,9958.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,31-07-2013,8:30,31-07-2013,21.5,1.0,1.0,968.1,94.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,31-07-2013,9:30,31-07-2013,24.9,0.8,359.2,967.3,76.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,31-07-2013,10:30,31-07-2013,27.7,1.0,359.2,967.6,66.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,31-07-2013,11:30,31-07-2013,28.0,0.8,359.2,967.4,67.0,932.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,31-07-2013,12:30,31-07-2013,27.7,1.3,2.0,966.9,63.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,31-07-2013,13:30,31-07-2013,28.1,1.1,1.0,966.7,62.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,31-07-2013,14:30,31-07-2013,26.0,0.7,359.2,967.2,67.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,31-07-2013,15:30,31-07-2013,25.4,0.8,359.2,966.8,71.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,31-07-2013,16:30,31-07-2013,25.4,0.3,359.2,966.3,75.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,31-07-2013,17:30,31-07-2013,24.1,0.4,359.2,966.1,76.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,31-07-2013,18:30,31-07-2013,23.6,0.3,359.2,966.7,80.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,31-07-2013,19:30,31-07-2013,22.3,0.6,1.0,967.4,81.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,31-07-2013,20:30,31-07-2013,21.5,0.5,359.2,968.2,83.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,31-07-2013,21:30,31-07-2013,21.5,0.6,6.8,968.8,88.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,31-07-2013,22:30,31-07-2013,21.6,0.2,359.2,969.3,86.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,31-07-2013,23:30,31-07-2013,21.3,0.0,359.2,969.5,87.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,31-07-2013,0:30,01-08-2013,21.1,0.0,359.2,969.5,88.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,31-07-2013,1:30,01-08-2013,20.9,0.0,359.2,969.2,92.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,31-07-2013,2:30,01-08-2013,20.9,0.0,359.2,969.0,97.0,933.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,31-07-2013,3:30,01-08-2013,20.5,0.0,359.2,969.1,9958.0,934.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,31-07-2013,4:30,01-08-2013,19.6,0.0,359.2,969.6,9958.0,934.0,0:0

